genre_ids,id,original_title,vote_average,vote_count
"[878, 53, 27]",190847,The Last Days on Mars,5.3,407
[35],205724,Welcome to the Jungle,4.9,208
"[35, 18, 10749]",209263,Enough Said,6.7,464
"[35, 10749, 18]",126250,Den Skaldede Frisør,5.9,155
"[28, 35, 80]",81446,The Baytown Outlaws,6.0,162
[35],175528,Baggage Claim,5.4,127
"[28, 12, 16, 10751]",227679,劇場版ポケットモンスター ベストウイッシュ 神速のゲノセクト ミュウツー覚醒,6.2,61
"[35, 18]",156700,The Kings of Summer,7.0,668
[35],146304,The Best Man Holiday,6.6,145
"[35, 18]",113148,Prince Avalanche,6.2,161
"[35, 99]",181330,Kevin Hart: Let Me Explain,6.9,142
"[18, 53]",87496,The Company You Keep,6.1,377
"[27, 53]",104755,The Lords of Salem,5.3,445
"[35, 14, 16, 18, 10751]",100271,ももへの手紙,7.6,166
"[14, 12, 10751]",227707,The Adventurer: The Curse of the Midas Box,5.1,108
"[28, 53]",77663,Killing Season,5.5,581
[35],115283,A.C.O.D.,5.5,138
[35],157360,In a World...,6.4,320
"[18, 35, 10749]",121826,Quartet,6.6,209
[35],144789,Los amantes pasajeros,5.8,364
"[28, 12, 80]",93828,Welcome to the Punch,5.8,370
"[35, 10749]",184219,พี่มาก..พระโขนง,7.3,54
"[28, 18, 80]",110410,毒戰,6.7,119
"[18, 36]",192136,Mandela: Long Walk to Freedom,6.9,319
"[28, 80, 18, 53]",219572,警察故事2013,5.8,136
"[35, 9648]",83186,Wrong,6.4,155
"[80, 18, 10749, 37]",152748,Ain't Them Bodies Saints,6.2,217
"[18, 10749]",152599,The Immigrant,6.2,438
"[18, 10749]",91745,Romeo & Juliet,6.7,341
"[28, 12, 35, 14, 16]",135531,劇場版 FAIRY TAIL 鳳凰の巫女,7.0,77
[35],219318,Eyjafjallajökull,5.7,389
"[28, 878, 27]",178809,The Colony,5.2,632
"[35, 18, 10749]",144340,Admission,5.5,385
"[37, 28, 14, 27, 18]",151933,Dead in Tombstone,5.1,92
[53],165213,신세계,7.4,182
"[18, 53]",87499,The East,6.6,438
"[18, 36]",115782,Jobs,6.1,1622
"[80, 53]",188166,Blue Ruin,6.9,736
"[16, 878]",20043,王立宇宙軍 オネアミスの翼,7.1,43
[35],146239,Delivery Man,6.2,858
"[16, 10749]",200481,The Blue Umbrella,7.7,262
"[99, 18]",191720,Jodorowsky's Dune,8.0,276
"[53, 35, 80]",162145,The Liability,5.8,107
[35],64807,Grudge Match,6.0,711
[53],77495,Mientras duermes,7.0,421
"[35, 18, 9648, 53]",121875,Dans la maison,7.4,422
[35],173185,20 ans d'écart,6.3,655
"[28, 12]",149085,太極２ 英雄崛起,6.2,41
"[99, 10402]",159014,20 Feet from Stardom,7.4,127
"[878, 16, 28]",169934,アイアンマン：ライズ・オブ・テクノヴォア,5.4,81
"[10770, 10749, 18]",188538,Remember Sunday,7.1,332
"[27, 53, 18]",157115,Jug Face,5.3,99
"[12, 35, 10770]",216769,Swindle,6.7,98
"[10749, 35, 28]",205022,Chennai Express,6.4,150
"[53, 9648]",169219,The Dyatlov Pass Incident,5.6,263
[18],70706,Very Good Girls,5.9,255
"[16, 28, 12, 10751]",230222,Tarzan,5.5,348
[53],183662,Crush,5.9,165
"[35, 10749]",150117,I Give It a Year,5.4,489
"[18, 53, 9648]",184352,Tom à la ferme,7.0,360
"[35, 10749]",174316,A Case of You,5.5,169
"[28, 12]",226672,Legendary: Tomb of the Dragon,4.2,36
"[28, 12, 16, 10751]",230896,Iron Man & Hulk: Heroes United,5.1,70
"[28, 80, 14, 12]",217923,狄仁杰之神都龙王,6.1,120
"[27, 53]",122369,13 Eerie,4.6,50
"[18, 53]",115348,Paranoia,5.7,518
"[9648, 18, 80, 53]",146223,Closed Circuit,5.9,243
"[18, 10749]",110160,Laurence Anyways,7.8,364
[18],232175,Gimme Shelter,6.7,155
"[35, 27]",159092,Hell Baby,5.0,123
[18],209276,Starred Up,7.2,528
[35],174343,Trust Me,5.8,32
"[35, 27]",172828,Bad Milo!,5.7,134
"[28, 12]",195269,12 Rounds 2: Reloaded,5.5,146
[18],132363,The Butler,7.4,1831
"[27, 53, 9648]",198210,Evidence,5.6,125
"[18, 35]",72525,Syrup,5.8,110
"[18, 53]",186992,L'Inconnu du Lac,6.4,169
"[27, 53, 18]",146203,The Last Exorcism Part II,4.5,297
[35],143049,Adult World,6.2,227
"[27, 35]",165864,Hansel and Gretel Get Baked,4.7,113
"[18, 28, 53, 10752]",162215,How I Live Now,6.6,445
"[35, 80, 9648]",158990,Wrong Cops,6.0,119
"[80, 18, 53]",152792,Devil's Knot,6.0,351
"[18, 53]",251783,Pleasure or Pain,4.7,30
"[10751, 35]",149910,Super Buddies,5.5,55
[27],257874,Beneath,5.2,76
"[18, 28, 35]",134350,地獄でなぜ悪い,7.4,117
[99],128216,Stories We Tell,7.3,111
[53],180948,Vehicle 19,5.2,303
"[18, 35, 10749]",157375,The Lifeguard,5.3,199
"[878, 10770, 28, 12, 35]",205321,Sharknado,3.8,873
[53],121677,The Reluctant Fundamentalist,6.7,120
"[28, 27]",153738,Frankenstein's Army,5.7,103
[53],176570,Shadow People,5.1,53
"[18, 36]",110398,No,7.2,211
[18],102001,Like Someone in Love,7.3,93
"[18, 35]",103758,Reality,7.2,128
"[27, 53, 35]",210908,All Cheerleaders Die,5.1,210
"[28, 18, 53]",200085,감기,7.1,167
"[878, 53]",174675,The Machine,6.0,460
"[18, 36, 10770]",21634,Prayers for Bobby,7.9,220
[35],72890,Girl Most Likely,5.7,154
"[80, 18, 53]",210047,Cold Comes the Night,5.5,128
"[27, 53]",204349,Contracted,5.2,259
"[27, 53, 14]",18392,Embrace of the Vampire,4.8,49
"[18, 10752]",238628,Mandariinid,7.8,192
"[35, 10749]",129139,The To Do List,5.5,534
[18],129112,وجدة‎‎,7.2,209
"[18, 10749]",118289,Diana,5.5,294
"[18, 10749, 53]",157370,Kill Your Darlings,7.2,847
[10402],193613,Metallica: Through the Never,6.6,130
"[35, 10749]",136403,Populaire,6.6,322
"[35, 27]",114606,Cockneys vs Zombies,5.9,206
[18],192132,Palo Alto,6.4,528
[35],195544,Pazze di me,6.2,137
[18],77805,Lovelace,6.0,366
"[27, 53]",123103,Aftershock,5.2,169
"[10749, 18]",152584,La Vie d'Adèle - Chapitres 1 et 2,7.1,2367
[35],200713,9 Mois Ferme,6.4,290
[53],152259,Phantom,6.0,151
[35],183836,Les Gamins,6.1,321
"[12, 878]",2161,Fantastic Voyage,6.8,184
"[27, 9648, 53]",166271,Haunter,6.0,310
"[12, 28, 35, 14]",40171,전우치,6.6,68
"[878, 35, 53, 27, 9648]",84204,Grabbers,6.1,202
[53],139519,Magic Magic,5.2,102
"[28, 35, 80]",15049,Bon Cop Bad Cop,6.6,91
"[28, 18]",154030,타워,6.7,101
"[27, 35]",214597,Fright Night 2: New Blood,4.2,115
"[28, 10752, 18]",78215,Into the White,6.9,154
"[18, 10402]",111479,CBGB,6.5,70
"[53, 27, 878]",224815,Skinwalker Ranch,5.2,65
"[9648, 16, 14]",212162,劇場版 魔法少女まどか☆マギカ[新編]叛逆の物語,7.6,78
[18],194101,The Selfish Giant,7.4,115
[18],121872,Ginger & Rosa,6.5,119
"[878, 10770]",257368,Battlestar Galactica: Blood & Chrome,6.7,107
[35],236028,Castello Cavalcanti,7.1,136
"[16, 10751]",166747,Monster High: Friday Night Frights,6.7,26
"[35, 10749]",123235,Paris-Manhattan,5.4,103
"[53, 18]",109729,The Canyons,4.3,134
[35],209249,The Love Punch,5.8,238
[35],85041,Immaturi - Il viaggio,5.9,385
"[80, 53]",165739,Pawn,5.6,77
"[16, 35, 10751]",161143,Madly Madagascar,6.1,72
"[35, 27]",139038,A Haunted House,5.5,871
[18],127373,What Maisie Knew,7.1,236
[35],190880,"Les Garçons et Guillaume, à Table !",6.8,422
"[28, 53]",160704,베를린,6.8,89
"[53, 28]",238589,Enemies Closer,5.2,88
[35],185574,Louis C.K.: Oh My God,7.6,96
"[27, 53]",207769,Banshee Chapter,5.6,135
"[53, 18]",97989,O Som ao Redor,6.7,77
"[35, 18]",211954,No se Aceptan Devoluciones,7.6,339
[99],169607,Finding Vivian Maier,7.8,167
"[28, 14]",218266,Dracula: The Dark Prince,3.9,17
"[27, 53]",174682,Raze,5.3,78
"[53, 27]",227877,Torment,4.7,52
"[28, 878]",209504,Bounty Killer,5.7,113
"[27, 53]",210947,Afflicted,6.3,275
"[28, 53]",44977,धूम ३,5.9,136
[18],177047,Decoding Annie Parker,6.0,49
"[28, 35, 18, 10749, 53]",41602,Charlie Countryman,6.6,374
"[37, 53]",158916,Sweetwater,6.1,99
"[12, 16, 35, 10751, 878]",229408,Minions: Training Wheels,7.2,104
[27],207774,The Borderlands,5.2,111
"[18, 10749, 10752]",121642,Venuto al mondo,7.4,258
"[28, 12, 35, 80, 18]",10117,Action Jackson,5.2,81
"[27, 9648, 53]",41505,Shelter,5.9,351
"[35, 14, 10749]",189204,Lovestruck: The Musical,6.4,96
"[35, 18]",139651,Les Saveurs du palais,6.2,139
"[10749, 35]",194722,At Middleton,6.1,93
"[12, 35, 80]",117974,Sightseers,6.4,261
"[35, 28, 80]",202220,不二神探,4.6,56
"[27, 10749, 53]",135812,Dracula 3D,3.5,81
[27],103620,Maniac,6.0,471
"[35, 14, 27]",174188,Rapture-Palooza,5.1,144
[18],109584,Broken,6.8,139
"[18, 53]",162903,The Fifth Estate,5.9,549
"[27, 878]",196830,Stranded,3.6,73
[35],203665,Paris à tout prix,6.1,168
[35],137093,Last Vegas,6.4,1211
"[80, 53, 18, 28]",158091,Metro Manila,7.5,77
"[18, 80, 53]",159932,A Single Shot,5.8,126
"[53, 18]",172520,Coldwater,6.8,103
"[35, 18]",172631,Family Weekend,6.3,93
[35],180147,Nosotros los nobles,7.0,123
[18],210024,An Adventure in Space and Time,7.9,103
"[35, 14, 53]",127867,The Brass Teapot,6.0,240
"[18, 10749]",119675,Behind the Candelabra,6.7,455
"[35, 12, 10751]",198436,Antboy,5.3,64
[18],121873,Hannah Arendt,7.2,138
"[27, 53]",229182,The Harvest,6.0,105
"[35, 18, 9648]",180679,Sexy Evil Genius,6.2,42
"[27, 878]",114958,Storage 24,4.4,66
"[35, 80, 18]",175291,Cheap Thrills,6.4,216
"[28, 80]",116613,The Sweeney,5.9,142
[878],166822,Big Ass Spider!,5.5,118
"[10749, 35]",199661,Joséphine,6.1,202
"[35, 27]",179538,Las brujas de Zugarramurdi,6.3,315
"[53, 80, 18, 28, 35]",91550,Violet & Daisy,6.1,136
"[18, 878]",145197,Upstream Color,6.5,426
"[18, 53]",170689,Möbius,5.7,112
"[16, 35, 10751, 878]",229407,Puppy,7.3,138
"[18, 36, 10752]",127372,Emperor,6.2,135
[53],84336,Shadow Dancer,6.0,125
"[53, 18]",201847,Compulsion,4.5,53
"[35, 80]",171540,Mi mefahed mezeev hara,6.6,176
"[99, 10402]",157117,Sound City,7.4,119
"[28, 80, 53]",59118,La Proie,6.6,80
"[878, 27]",125490,Antiviral,5.8,152
"[35, 18]",156708,Afternoon Delight,5.8,115
[99],84330,Room 237,6.3,294
"[28, 80, 18, 53]",12633,The Star Chamber,6.1,60
"[18, 10402]",367412,Whiplash,7.9,94
"[18, 10749]",200112,Puppylove,5.8,5
"[80, 18, 53]",99758,Swerve,4.9,19
"[53, 878]",176068,+1,5.4,123
[18],97006,Temptation: Confessions of a Marriage Counselor,6.7,59
"[80, 18, 53]",165904,स्पेशल 26,7.3,80
"[18, 27, 53]",159128,We Are What We Are,5.7,304
"[16, 10751]",234567,Get a Horse!,7.6,122
"[35, 18]",112200,Thanks for Sharing,5.8,302
"[53, 27, 10749]",139933,Kiss of the Damned,5.1,66
"[9648, 10749, 53]",160139,Night Train to Lisbon,6.6,199
[18],187022,天注定,7.3,114
[27],231001,All Hallows' Eve,4.9,89
"[35, 18, 10749]",197033,Geography Club,6.6,81
"[16, 35, 10751, 878]",229405,Panic in the Mailroom,6.9,82
"[35, 18]",110146,The Sapphires,6.7,97
"[35, 18]",174337,The Pretty One,6.2,133
"[18, 10752, 53]",121835,Lore,6.9,141
"[53, 10749]",121676,Inescapable,5.2,27
[18],158908,The Inevitable Defeat of Mister & Pete,7.6,44
"[18, 14]",157820,L'écume des jours,6.1,350
[27],209901,Nothing Left to Fear,4.8,84
[53],215881,Plush,5.7,64
"[16, 35, 10751, 14, 10402]",201676,My Little Pony: Equestria Girls,6.9,61
"[18, 53, 28]",184125,Assault on Wall Street,5.9,282
"[36, 18, 53, 9648]",209262,Parkland,6.1,206
"[28, 53]",174733,Метро,6.4,117
"[80, 18, 9648]",158739,Blue Caprice,5.9,62
"[12, 10770]",231474,The Hunters,5.3,165
[35],114779,It's a Disaster,6.3,111
[99],191502,The Unbelievers,6.7,74
[99],217316,1,7.4,53
[18],123377,피에타,7.1,144
"[18, 53]",172847,Scenic Route,6.3,109
"[12, 18]",77221,Black Gold,6.4,137
[35],91739,Much Ado About Nothing,7.2,165
"[18, 14]",127864,Blancanieves,7.3,122
"[10751, 12, 16]",203696,Scooby-Doo! Stage Fright,6.8,55
"[27, 53]",209780,Crawlspace,4.7,15
"[28, 35]",199420,Pawn Shop Chronicles,5.8,111
"[35, 18]",174311,All Is Bright,5.3,46
"[35, 18]",83869,As Cool as I Am,5.3,57
[18],128215,Still Mine,7.2,39
[99],159622,Terms and Conditions May Apply,7.1,105
"[18, 10752]",98205,Rebelle,6.5,57
"[99, 10402]",229296,Justin Bieber: Believe,7.3,106
"[10402, 18]",109417,Battle of the Year,6.1,130
"[35, 18, 10751]",118628,इंग्लिश विंग्लिश,7.5,111
[53],44749,रेस 2,5.5,45
"[27, 53, 18]",174678,Mr. Jones,4.9,53
[18],154282,Touchy Feely,4.9,52
[18],127374,Arthur Newman,5.7,114
"[35, 18]",172785,Gus,4.9,23
"[28, 80]",227359,Force of Execution,5.1,53
"[10752, 18]",168676,Company of Heroes,5.3,60
"[27, 14]",158752,Escape from Tomorrow,4.8,117
"[18, 10402, 10749]",235984,गोलियों की रासलीला रामलीला,7.2,93
[99],202141,Particle Fever,7.1,142
"[28, 12]",140818,Gåten Ragnarok,5.6,94
"[18, 35]",201749,Mr. Morgan's Last Love,6.8,143
"[35, 16, 10402]",118293,Le magasin des suicides,6.4,326
"[18, 53, 80]",136278,Blood,6.1,76
[99],212063,Tim's Vermeer,7.3,91
[18],173153,Phil Spector,6.0,52
[99],158999,Blackfish,7.9,673
"[36, 28, 12]",192538,Hammer of the Gods,4.5,114
"[35, 18]",158914,The Look of Love,5.5,57
"[18, 10749]",189715,จันดารา ปัจฉิมบท,7.8,5
[18],121793,Le capital,5.7,71
"[27, 878]",216539,Ghost Shark,4.1,44
"[18, 27, 53]",205891,The Demented,3.9,66
"[18, 36]",186971,Michael Kohlhaas,6.1,97
"[16, 35, 10751]",238302,Saving Santa,5.1,53
[18],95775,Klip,5.5,56
"[99, 18, 36]",159037,The Square,7.8,84
"[35, 16, 10751, 14]",220845,The Smurfs: The Legend of Smurfy Hollow,6.1,24
"[12, 18, 878]",2160,Voyage to the Bottom of the Sea,5.7,49
"[10751, 12]",172386,Return to Nim's Island,5.0,66
"[878, 18]",115442,Die Wand,6.7,61
"[28, 80, 18, 53]",174645,Java Heat,5.3,44
"[18, 10749]",191121,रान्झाना,6.8,59
"[18, 36, 10749]",134673,Renoir,6.2,59
"[28, 53]",218329,Breakout,4.3,46
[99],207021,Generation Iron,6.9,68
[27],200462,Hansel & Gretel,4.8,106
"[18, 53]",167305,Kill for Me,5.6,53
"[18, 10749]",167683,Flores Raras,6.7,57
"[35, 10749, 10770]",213901,Fir Crazy,5.7,30
[28],146578,The Package,5.1,52
"[28, 80, 18]",216541,Ambushed,4.4,25
"[14, 10751]",237710,Pete's Christmas,5.8,110
[18],179109,Les salauds,5.9,49
[99],159154,We Steal Secrets: The Story of WikiLeaks,6.6,84
"[18, 35, 53, 9648, 10749]",60270,Wish You Were Here,5.4,32
"[16, 14, 9648, 27]",201223,青の祓魔師 劇場版,7.2,64
"[80, 53]",60534,Das letzte Schweigen,6.4,59
"[53, 80]",60540,Sushi Girl,5.7,50
"[10751, 14, 10402, 16]",212470,Monster High: 13 Wishes,6.5,44
"[35, 27]",126757,100 Bloody Acres,6.0,55
"[18, 35]",130739,Oh Boy,7.2,178
[99],159008,Inequality for All,7.7,64
"[28, 12, 878, 27, 35]",146631,U.F.O.,3.2,64
"[35, 18]",153795,Straight A's,5.3,71
"[27, 53]",123359,Ahí va el diablo,5.8,54
"[28, 878]",204435,कृष ३,5.1,68
"[53, 28, 80, 18, 9648]",161321,The Power of Few,5.0,37
[18],150897,Paradies: Hoffnung,6.5,47
"[18, 10749]",140222,Love and Honor,5.9,227
[18],158884,A Teacher,4.7,45
[35],244001,Bo Burnham: What.,8.2,88
"[27, 53]",177552,A Resurrection,3.9,20
[18],156965,Concussion,5.5,55
"[99, 18, 80]",159004,Dirty Wars,7.1,78
"[12, 35]",159024,Ass Backwards,4.6,37
[99],222724,Crystal Lake Memories: The Complete History of Friday the 13th,7.7,40
"[35, 12]",157409,Crystal Fairy & the Magical Cactus,5.9,76
"[28, 878]",166660,Jurassic Attack,3.4,21
"[18, 35]",208277,Feuchtgebiete,5.3,155
"[16, 14]",192911,Monster High: Scaris City of Frights,6.9,24
"[35, 10749]",77210,Design for Living,7.4,71
"[14, 18]",75204,Imaginaerum,5.8,81
[35],230158,Aziz Ansari: Buried Alive,7.1,73
[18],191820,The Devil's Violinist,5.8,63
[99],173210,Downloaded,6.6,51
[18],139997,And While We Were Here,6.1,68
[18],103689,Post Tenebras Lux,6.4,54
[35],192345,Cavemen,5.0,42
"[27, 35, 53]",123107,Hellbenders,5.6,27
"[16, 12, 35]",227425,Alpha and Omega 2: A Howl-iday Adventure,5.1,24
[99],121831,"Love, Marilyn",6.4,23
"[35, 18, 10402]",141679,Spike Island,6.8,37
"[10402, 35, 10749, 18]",127370,Song for Marion,6.6,85
[35],124461,A Glimpse Inside the Mind of Charles Swan III,4.4,40
[35],133790,Clear History,6.2,169
"[80, 18]",100544,Officer Down,5.7,45
"[10770, 18]",229703,Escape from Polygamy,6.5,17
[28],171581,The Marine 3: Homefront,5.6,56
"[18, 10749]",245792,A Fairytale Christmas (Christmas Belle),5.8,35
"[18, 28, 53, 80]",220820,Blood of Redemption,5.3,23
"[28, 16, 35, 10751]",253617,LEGO Marvel Super Heroes: Maximum Overload,6.5,56
[18],177656,"Tensión sexual, Volumen 1: Volátil",6.9,17
[12],100542,Vikingdom,4.5,31
"[12, 99]",133441,The Summit,7.1,55
"[27, 53]",78093,Alyce Kills,5.5,53
[27],194121,Dark Circles,5.0,50
[18],152745,As I Lay Dying,5.7,34
"[18, 35]",201066,Goodbye World,5.4,72
"[12, 18, 10751, 878]",187462,Robosapien: Rebooted,5.5,29
"[12, 35, 27]",135579,Dead Before Dawn,4.8,41
"[35, 10749]",220746,Jewtopia,4.1,20
"[18, 36]",220176,관상,6.5,35
"[28, 878]",192813,Age of Dinosaurs,4.0,52
[35],170752,The Hot Flashes,4.8,32
[18],137968,Drift,5.8,86
"[27, 53]",159211,The Haunting of Helena,4.7,47
"[18, 9648, 53]",80318,The Motel Life,6.2,25
"[14, 28, 27]",86215,The Cloth,2.3,16
[35],198062,Coffee Town,6.7,56
"[16, 35, 10751, 14]",258152,Party Central,6.3,46
"[27, 53]",222911,The Monkey's Paw,4.4,44
[35],156268,InAPPropriate Comedy,3.1,49
"[10770, 10751]",234951,The Thanksgiving House,5.8,11
[18],128133,Museum Hours,6.7,23
"[16, 28, 35, 10751]",116977,Foodfight!,2.1,46
[18],168245,Kai Po Che!,6.8,52
"[28, 35, 27, 878]",188489,Birdemic 2: The Resurrection,2.4,51
"[878, 12, 10751]",188507,Space Warriors,4.4,19
"[18, 27, 53]",211065,Proxy,5.9,57
[35],158743,Computer Chess,6.3,56
[99],239459,No Half Measures: Creating the Final Season of Breaking Bad,8.6,68
"[27, 53]",174671,Dark Touch,4.5,59
[18],89237,Electrick Children,6.5,73
[18],204709,Au bonheur des ogres,6.1,67
[28],199556,Absolute Deception,4.9,29
"[28, 878, 12]",185471,Battle of the Damned,4.9,63
"[35, 10402, 14]",381696,Shrek the Musical,7.2,44
"[10751, 14, 35]",246569,Jinxed,6.7,48
[18],216457,La jalousie,6.4,28
"[27, 878]",226948,Scarecrow,4.3,30
"[18, 10749, 35]",209049,小时代,4.3,23
[99],127918,The Gatekeepers,7.2,51
[18],124972,Generation Um...,4.2,31
"[18, 10749]",204690,Интимные места,5.3,8
[18],174378,Run & Jump,6.7,14
"[18, 36]",156643,Da Shang Hai,6.4,22
"[28, 36, 12, 18]",167449,血滴子,5.7,27
"[28, 53]",171776,Sparks,5.0,51
[18],129734,Paradies: Glaube,7.0,44
"[35, 18]",126797,Mental,6.3,45
"[878, 53]",164331,Spiders,4.1,66
[99],159002,Cutie and the Boxer,7.2,44
"[28, 878]",182228,100 Degrees Below Zero,3.5,46
"[35, 18]",156713,C.O.G.,5.4,46
"[35, 12, 18]",151743,人再囧途之泰囧,6.5,36
[27],71682,Coffin Baby,4.2,18
"[14, 27]",143142,Axe Giant - The Wrath of Paul Bunyan,3.6,14
[27],253477,Torture Chamber,3.1,10
[18],225235,Географ глобус пропил,7.0,45
"[28, 878, 12, 14]",76170,The Wolverine,6.3,6176
"[28, 12, 878]",284019,Phineas and Ferb: Mission Marvel,6.1,47
"[35, 10749]",115446,Divorce Invitation,4.7,17
[27],207273,Chilling Visions: 5 Senses of Fear,4.8,24
"[10770, 10751, 14, 18]",230407,The Good Witch's Destiny,7.1,30
"[18, 53, 36]",110391,وەرزی کەرگەدەن ،,5.8,16
"[18, 10402]",110550,I Used to Be Darker,6.1,17
"[18, 878, 53]",219288,Dragon Day,3.3,6
"[27, 28, 35, 53]",145668,Butcher Boys,3.4,25
"[35, 10751]",189680,All Stars,5.5,22
"[28, 878]",255692,Ice Soldiers,4.2,36
"[10751, 10770]",235662,Snow Bride,6.4,45
[18],94671,Jayne Mansfield's Car,5.9,29
[18],174314,Bottled Up,5.5,5
[35],239056,Hairbrained,5.2,34
[99],124623,I Know That Voice,7.0,54
"[18, 35]",216652,Mike Birbiglia: My Girlfriend's Boyfriend,7.9,36
"[35, 99, 36]",270698,I'm a Porn Star,5.8,8
[35],106337,Free Samples,6.1,19
"[35, 18]",142106,Petunia,5.5,6
"[18, 53]",174344,Whitewash,6.3,13
"[53, 10770, 18, 36]",177203,The Challenger,7.2,44
"[80, 18, 53]",218460,The Contractor,3.2,11
"[28, 878]",179105,Scavengers,3.3,10
"[27, 18, 53]",228676,Mischief Night,4.7,51
"[27, 53]",183661,Animus,4.0,13
"[16, 12, 10751]",218726,映画ドラえもん のび太のひみつ道具博物館,5.9,8
[27],219247,Zombie Night,3.4,32
[18],121598,Midnight's Children,5.6,20
"[18, 80]",136735,El cártel de los sapos,6.6,12
"[27, 53]",167960,Sanitarium,4.9,34
"[28, 27]",153509,Zombie Massacre,3.1,30
[18],156277,Big Sur,5.4,8
[27],226269,13/13/13,3.7,20
[18],302135,Skating to New York,5.8,9
[53],168399,Pionér,5.6,45
"[10402, 10749, 35, 18]",214100,Sunshine on Leith,6.7,64
"[18, 10749]",128154,Out in the Dark,7.1,57
"[28, 80, 53]",185497,Assassins Run,4.4,23
"[35, 18]",210293,The Smile Man,7.4,24
"[18, 27, 53]",116248,Vampire,6.2,20
[18],176124,Home Run,6.3,33
[35],97609,Somebody Up There Likes Me,5.5,13
"[10770, 10749, 35, 18]",238749,A Very Merry Mix-Up,6.3,44
"[10749, 35]",155887,Un Prince (presque) charmant,5.4,36
"[28, 27, 53]",232731,Attila,1.8,9
[99],180314,Salinger,6.5,31
"[18, 10752]",128158,"Syngué sabour, pierre de patience",7.0,52
"[18, 36]",199327,Гагарин. Первый в космосе,6.6,42
"[878, 28, 35, 12]",172721,End of the World,4.3,24
"[10770, 18, 9648]",236324,Social Nightmare,5.4,35
[99],147703,Amazing Ocean 3D,6.5,5
"[35, 18, 10749]",191566,Crazy Kind of Love,6.1,19
"[28, 35, 27]",211587,Blood Shot,3.7,17
"[16, 10751]",199753,Tom and Jerry's Giant Adventure,5.5,28
"[18, 35]",241432,Days and Nights,4.7,13
"[53, 18, 80]",128241,The Rise,6.7,49
"[18, 10752, 36]",103742,В тумане,6.4,24
"[28, 878, 10770, 12, 18, 53]",172767,500 MPH Storm,3.0,26
"[28, 80, 18]",227229,Dead Drop,4.7,10
"[35, 18]",172897,Some Girl(s),4.9,47
[35],268207,כידון,5.1,45
[35],177851,Miss Dial,4.9,6
[27],178687,616: Paranormal Incident,3.1,12
"[28, 18]",180651,전설의 주먹,7.0,20
"[28, 878]",205126,Independence Daysaster,4.2,35
"[35, 10749]",147367,Slightly Single in L.A.,4.8,20
[53],228245,The Suspect,5.7,21
"[35, 10749]",247849,Odnoklassniki.ru: naCLICKay Udachu,2.0,8
[18],219814,Les nuits brûlantes de Linda,2.8,58
"[35, 18]",191698,2 Jacks,5.3,7
[27],254174,The Penny Dreadful Picture Show,4.7,14
[18],159667,Molly Maxwell,6.4,26
"[35, 18]",175555,A Madea Christmas,6.3,62
[35],186606,iSteve,4.8,22
"[27, 878]",169865,The Frankenstein Theory,4.3,40
[99],124071,How to Make Money Selling Drugs,6.9,56
"[35, 18, 10749]",241903,The Christmas Spirit,4.9,14
"[35, 10751, 10770, 18]",57210,Angels Sing,5.0,26
"[27, 878]",210910,Almost Human,4.8,48
"[35, 18]",172548,Good Night,5.9,4
[35],179267,Jay And Silent Bob's Super Groovy Cartoon Movie,5.3,23
"[27, 35]",166981,Chastity Bites,4.4,12
[35],203534,Dealin' with Idiots,5.1,17
"[18, 10749]",196446,Last Summer,6.1,15
[99],159138,The Crash Reel,7.8,40
[99],212812,The Out List,7.2,10
"[27, 14]",211914,Unlucky Charms,2.5,6
